split,video,stem,sample_id,input_path,target_path,mask_path,pair_count_of_video,bucket
train,13317回风T2,segment_035,13317回风T2__segment_035,/home/user/lucidmine-40-video-dataset/data/train/input/13317回风T2__segment_035.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/13317回风T2__segment_035.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/13317回风T2__segment_035.png,46,46-64
train,13317回风T2,segment_036,13317回风T2__segment_036,/home/user/lucidmine-40-video-dataset/data/train/input/13317回风T2__segment_036.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/13317回风T2__segment_036.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/13317回风T2__segment_036.png,46,46-64
train,13317回风T2,segment_037,13317回风T2__segment_037,/home/user/lucidmine-40-video-dataset/data/train/input/13317回风T2__segment_037.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/13317回风T2__segment_037.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/13317回风T2__segment_037.png,46,46-64
train,13317回风T2,segment_038,13317回风T2__segment_038,/home/user/lucidmine-40-video-dataset/data/train/input/13317回风T2__segment_038.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/13317回风T2__segment_038.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/13317回风T2__segment_038.png,46,46-64
train,13317回风T2,segment_039,13317回风T2__segment_039,/home/user/lucidmine-40-video-dataset/data/train/input/13317回风T2__segment_039.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/13317回风T2__segment_039.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/13317回风T2__segment_039.png,46,46-64
train,13317回风T2,segment_040,13317回风T2__segment_040,/home/user/lucidmine-40-video-dataset/data/train/input/13317回风T2__segment_040.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/13317回风T2__segment_040.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/13317回风T2__segment_040.png,46,46-64
train,13317回风T2,segment_041,13317回风T2__segment_041,/home/user/lucidmine-40-video-dataset/data/train/input/13317回风T2__segment_041.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/13317回风T2__segment_041.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/13317回风T2__segment_041.png,46,46-64
train,13317回风T2,segment_042,13317回风T2__segment_042,/home/user/lucidmine-40-video-dataset/data/train/input/13317回风T2__segment_042.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/13317回风T2__segment_042.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/13317回风T2__segment_042.png,46,46-64
train,13317回风T2,segment_043,13317回风T2__segment_043,/home/user/lucidmine-40-video-dataset/data/train/input/13317回风T2__segment_043.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/13317回风T2__segment_043.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/13317回风T2__segment_043.png,46,46-64
train,13317回风T2,segment_044,13317回风T2__segment_044,/home/user/lucidmine-40-video-dataset/data/train/input/13317回风T2__segment_044.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/13317回风T2__segment_044.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/13317回风T2__segment_044.png,46,46-64
train,13317回风T2,segment_045,13317回风T2__segment_045,/home/user/lucidmine-40-video-dataset/data/train/input/13317回风T2__segment_045.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/13317回风T2__segment_045.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/13317回风T2__segment_045.png,46,46-64
train,13317回风T2,segment_046,13317回风T2__segment_046,/home/user/lucidmine-40-video-dataset/data/train/input/13317回风T2__segment_046.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/13317回风T2__segment_046.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/13317回风T2__segment_046.png,46,46-64
train,13321进风掘进T2,segment_001,13321进风掘进T2__segment_001,/home/user/lucidmine-40-video-dataset/data/train/input/13321进风掘进T2__segment_001.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/13321进风掘进T2__segment_001.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/13321进风掘进T2__segment_001.png,48,46-64
train,13321进风掘进T2,segment_002,13321进风掘进T2__segment_002,/home/user/lucidmine-40-video-dataset/data/train/input/13321进风掘进T2__segment_002.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/13321进风掘进T2__segment_002.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/13321进风掘进T2__segment_002.png,48,46-64
train,13321进风掘进T2,segment_003,13321进风掘进T2__segment_003,/home/user/lucidmine-40-video-dataset/data/train/input/13321进风掘进T2__segment_003.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/13321进风掘进T2__segment_003.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/13321进风掘进T2__segment_003.png,48,46-64
train,13321进风掘进T2,segment_004,13321进风掘进T2__segment_004,/home/user/lucidmine-40-video-dataset/data/train/input/13321进风掘进T2__segment_004.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/13321进风掘进T2__segment_004.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/13321进风掘进T2__segment_004.png,48,46-64
train,13321进风掘进T2,segment_005,13321进风掘进T2__segment_005,/home/user/lucidmine-40-video-dataset/data/train/input/13321进风掘进T2__segment_005.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/13321进风掘进T2__segment_005.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/13321进风掘进T2__segment_005.png,48,46-64
train,13321进风掘进T2,segment_006,13321进风掘进T2__segment_006,/home/user/lucidmine-40-video-dataset/data/train/input/13321进风掘进T2__segment_006.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/13321进风掘进T2__segment_006.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/13321进风掘进T2__segment_006.png,48,46-64
train,13321进风掘进T2,segment_007,13321进风掘进T2__segment_007,/home/user/lucidmine-40-video-dataset/data/train/input/13321进风掘进T2__segment_007.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/13321进风掘进T2__segment_007.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/13321进风掘进T2__segment_007.png,48,46-64
train,13321进风掘进T2,segment_008,13321进风掘进T2__segment_008,/home/user/lucidmine-40-video-dataset/data/train/input/13321进风掘进T2__segment_008.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/13321进风掘进T2__segment_008.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/13321进风掘进T2__segment_008.png,48,46-64
train,13321进风掘进T2,segment_009,13321进风掘进T2__segment_009,/home/user/lucidmine-40-video-dataset/data/train/input/13321进风掘进T2__segment_009.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/13321进风掘进T2__segment_009.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/13321进风掘进T2__segment_009.png,48,46-64
train,13321进风掘进T2,segment_010,13321进风掘进T2__segment_010,/home/user/lucidmine-40-video-dataset/data/train/input/13321进风掘进T2__segment_010.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/13321进风掘进T2__segment_010.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/13321进风掘进T2__segment_010.png,48,46-64
train,13321进风掘进T2,segment_011,13321进风掘进T2__segment_011,/home/user/lucidmine-40-video-dataset/data/train/input/13321进风掘进T2__segment_011.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/13321进风掘进T2__segment_011.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/13321进风掘进T2__segment_011.png,48,46-64
train,13321进风掘进T2,segment_012,13321进风掘进T2__segment_012,/home/user/lucidmine-40-video-dataset/data/train/input/13321进风掘进T2__segment_012.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/13321进风掘进T2__segment_012.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/13321进风掘进T2__segment_012.png,48,46-64
train,13321进风掘进T2,segment_013,13321进风掘进T2__segment_013,/home/user/lucidmine-40-video-dataset/data/train/input/13321进风掘进T2__segment_013.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/13321进风掘进T2__segment_013.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/13321进风掘进T2__segment_013.png,48,46-64
train,13321进风掘进T2,segment_014,13321进风掘进T2__segment_014,/home/user/lucidmine-40-video-dataset/data/train/input/13321进风掘进T2__segment_014.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/13321进风掘进T2__segment_014.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/13321进风掘进T2__segment_014.png,48,46-64
train,13321进风掘进T2,segment_015,13321进风掘进T2__segment_015,/home/user/lucidmine-40-video-dataset/data/train/input/13321进风掘进T2__segment_015.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/13321进风掘进T2__segment_015.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/13321进风掘进T2__segment_015.png,48,46-64
train,13321进风掘进T2,segment_016,13321进风掘进T2__segment_016,/home/user/lucidmine-40-video-dataset/data/train/input/13321进风掘进T2__segment_016.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/13321进风掘进T2__segment_016.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/13321进风掘进T2__segment_016.png,48,46-64
train,13321进风掘进T2,segment_017,13321进风掘进T2__segment_017,/home/user/lucidmine-40-video-dataset/data/train/input/13321进风掘进T2__segment_017.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/13321进风掘进T2__segment_017.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/13321进风掘进T2__segment_017.png,48,46-64
train,13321进风掘进T2,segment_018,13321进风掘进T2__segment_018,/home/user/lucidmine-40-video-dataset/data/train/input/13321进风掘进T2__segment_018.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/13321进风掘进T2__segment_018.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/13321进风掘进T2__segment_018.png,48,46-64
train,13321进风掘进T2,segment_019,13321进风掘进T2__segment_019,/home/user/lucidmine-40-video-dataset/data/train/input/13321进风掘进T2__segment_019.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/13321进风掘进T2__segment_019.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/13321进风掘进T2__segment_019.png,48,46-64
train,13321进风掘进T2,segment_020,13321进风掘进T2__segment_020,/home/user/lucidmine-40-video-dataset/data/train/input/13321进风掘进T2__segment_020.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/13321进风掘进T2__segment_020.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/13321进风掘进T2__segment_020.png,48,46-64
train,13321进风掘进T2,segment_021,13321进风掘进T2__segment_021,/home/user/lucidmine-40-video-dataset/data/train/input/13321进风掘进T2__segment_021.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/13321进风掘进T2__segment_021.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/13321进风掘进T2__segment_021.png,48,46-64
train,13321进风掘进T2,segment_022,13321进风掘进T2__segment_022,/home/user/lucidmine-40-video-dataset/data/train/input/13321进风掘进T2__segment_022.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/13321进风掘进T2__segment_022.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/13321进风掘进T2__segment_022.png,48,46-64
train,13321进风掘进T2,segment_023,13321进风掘进T2__segment_023,/home/user/lucidmine-40-video-dataset/data/train/input/13321进风掘进T2__segment_023.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/13321进风掘进T2__segment_023.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/13321进风掘进T2__segment_023.png,48,46-64
train,13321进风掘进T2,segment_024,13321进风掘进T2__segment_024,/home/user/lucidmine-40-video-dataset/data/train/input/13321进风掘进T2__segment_024.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/13321进风掘进T2__segment_024.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/13321进风掘进T2__segment_024.png,48,46-64
train,13321进风掘进T2,segment_025,13321进风掘进T2__segment_025,/home/user/lucidmine-40-video-dataset/data/train/input/13321进风掘进T2__segment_025.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/13321进风掘进T2__segment_025.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/13321进风掘进T2__segment_025.png,48,46-64
train,13321进风掘进T2,segment_026,13321进风掘进T2__segment_026,/home/user/lucidmine-40-video-dataset/data/train/input/13321进风掘进T2__segment_026.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/13321进风掘进T2__segment_026.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/13321进风掘进T2__segment_026.png,48,46-64
train,13321进风掘进T2,segment_027,13321进风掘进T2__segment_027,/home/user/lucidmine-40-video-dataset/data/train/input/13321进风掘进T2__segment_027.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/13321进风掘进T2__segment_027.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/13321进风掘进T2__segment_027.png,48,46-64
train,13321进风掘进T2,segment_028,13321进风掘进T2__segment_028,/home/user/lucidmine-40-video-dataset/data/train/input/13321进风掘进T2__segment_028.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/13321进风掘进T2__segment_028.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/13321进风掘进T2__segment_028.png,48,46-64
train,13321进风掘进T2,segment_029,13321进风掘进T2__segment_029,/home/user/lucidmine-40-video-dataset/data/train/input/13321进风掘进T2__segment_029.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/13321进风掘进T2__segment_029.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/13321进风掘进T2__segment_029.png,48,46-64
train,13321进风掘进T2,segment_030,13321进风掘进T2__segment_030,/home/user/lucidmine-40-video-dataset/data/train/input/13321进风掘进T2__segment_030.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/13321进风掘进T2__segment_030.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/13321进风掘进T2__segment_030.png,48,46-64
train,13321进风掘进T2,segment_031,13321进风掘进T2__segment_031,/home/user/lucidmine-40-video-dataset/data/train/input/13321进风掘进T2__segment_031.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/13321进风掘进T2__segment_031.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/13321进风掘进T2__segment_031.png,48,46-64
